record_id,SlNo,State,District,Latitude,Longitude,event_date,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,rainfall_15d_mm,label,sample_type
R_POS_1,1771,Arunachal Pradesh,Lower Dibang Valley,28.38919722,95.92776111,2024-04-24,23.919999470934272,50.97499888855964,73.81999820098281,103.73999791406096,1,landslide_event
R_POS_2,1941,Arunachal Pradesh,Lower Dibang Valley,28.38919722,95.92776111,2024-04-24,23.919999470934272,50.97499888855964,73.81999820098281,103.73999791406096,1,landslide_event
R_POS_3,1120,Arunachal Pradesh,Lower Subansiri,27.339267,93.802581,2016-07-16,130.07499702647328,165.66499638184905,307.00499351508915,559.8004866018891,1,landslide_event
R_POS_4,999,Arunachal Pradesh,Lower Subansiri,27.193425,93.780983,2016-07-16,89.23999736644328,133.38499553967267,317.69499241840094,598.1974857123569,1,landslide_event
R_POS_5,1938,Arunachal Pradesh,Papum Pare,27.105253219604492,93.825399,2024-06-18,65.37999863736331,81.84999813418835,159.5049965074286,214.25499514862895,1,landslide_event
R_POS_6,1940,Arunachal Pradesh,Papum Pare,27.12113571166992,93.762164,2024-06-18,57.954998827539384,77.19999843277037,149.82999681774527,214.09499561227855,1,landslide_event
R_POS_7,2078,Arunachal Pradesh,Papum Pare,27.099285125732425,93.614766,2026-03-16,10.584999790415168,46.57999891228974,54.34999877586961,64.16999860014766,1,landslide_event
R_POS_8,878,Arunachal Pradesh,West Kameng,27.018342,92.6355972290039,2016-07-01,62.512498043477535,148.537496432662,178.15249567851424,320.0074925730005,1,landslide_event
R_POS_9,1242,Arunachal Pradesh,Tawang,27.587417,91.886944,2016-04-22,61.769998592324555,89.0899982014671,113.08999725524336,149.4949964415282,1,landslide_event
R_POS_10,1254,Arunachal Pradesh,Tawang,27.591806411743164,91.865028,2016-04-22,61.769998592324555,89.0899982014671,113.08999725524336,149.4949964415282,1,landslide_event
R_POS_11,1258,Arunachal Pradesh,Tawang,27.593139,91.873889,2016-04-22,61.769998592324555,89.0899982014671,113.08999725524336,149.4949964415282,1,landslide_event
R_POS_12,1218,Arunachal Pradesh,Tawang,27.58741667,91.88694444,2016-04-22,61.769998592324555,89.0899982014671,113.08999725524336,149.4949964415282,1,landslide_event
R_POS_13,1241,Arunachal Pradesh,Tawang,27.587417,91.886944,2016-04-22,61.769998592324555,89.0899982014671,113.08999725524336,149.4949964415282,1,landslide_event
R_POS_14,1219,Arunachal Pradesh,Tawang,27.58741667,91.88694444,2016-04-22,61.769998592324555,89.0899982014671,113.08999725524336,149.4949964415282,1,landslide_event
R_POS_15,1246,Arunachal Pradesh,Tawang,27.58941650390625,91.861444,2016-04-23,27.504999054595828,82.48999818321317,109.7599972402677,150.52499640360475,1,landslide_event
R_POS_16,1259,Arunachal Pradesh,Tawang,27.593361,91.879444,2016-04-23,27.504999054595828,82.48999818321317,109.7599972402677,150.52499640360475,1,landslide_event
R_POS_17,1264,Arunachal Pradesh,Tawang,27.596639,91.878972,2016-04-23,27.504999054595828,82.48999818321317,109.7599972402677,150.52499640360475,1,landslide_event
R_POS_18,1265,Arunachal Pradesh,Tawang,27.596639,91.878972,2016-04-23,27.504999054595828,82.48999818321317,109.7599972402677,150.52499640360475,1,landslide_event
R_POS_19,1220,Arunachal Pradesh,Tawang,27.59152778,91.88044444,2016-04-23,27.504999054595828,82.48999818321317,109.7599972402677,150.52499640360475,1,landslide_event
R_POS_20,1251,Arunachal Pradesh,Tawang,27.591388702392575,91.90249633789062,2016-04-23,34.11999902129173,72.54499799571931,96.75499780941756,150.38499667681754,1,landslide_event
R_POS_21,1103,Arunachal Pradesh,Lower Subansiri,27.307071685791016,93.806008,2016-07-17,88.61999805271626,160.51499668508768,232.65999490208924,513.5449879840016,1,landslide_event
R_POS_22,1082,Arunachal Pradesh,Lower Subansiri,27.294885635375977,93.803328,2016-07-17,83.13499877788126,142.6899970844388,212.68999606836587,492.62499184627086,1,landslide_event
R_POS_23,1049,Arunachal Pradesh,Lower Subansiri,27.254756,93.801303,2016-07-17,83.13499877788126,142.6899970844388,212.68999606836587,492.62499184627086,1,landslide_event
R_POS_24,1042,Arunachal Pradesh,Lower Subansiri,27.246131,93.804711,2016-07-17,83.13499877788126,142.6899970844388,212.68999606836587,492.62499184627086,1,landslide_event
R_POS_25,1033,Arunachal Pradesh,Lower Subansiri,27.23995018005371,93.806589,2016-07-17,83.13499877788126,142.6899970844388,212.68999606836587,492.62499184627086,1,landslide_event
R_POS_26,30,Assam,Cachar,24.645417,93.005361,2016-08-31,117.30499757826328,179.9949963092804,210.5799957588315,230.57999512925744,1,landslide_event
R_POS_27,36,Assam,Cachar,24.721920013427734,92.90380859375,2020-06-05,72.61499790474772,159.2749952012673,250.14999199751765,376.2499888744205,1,landslide_event
R_POS_28,243,Assam,Dima Hasao,25.229556,93.15560150146484,2010-04-02,20.247999515384436,128.11299709323794,247.38299440499395,250.32299441006035,1,landslide_event
R_POS_29,521,Assam,Dima Hasao,26.20261001586914,91.14527893066406,2009-08-20,19.109999508596957,105.42999845091254,220.28999590780583,366.46999261528254,1,landslide_event
R_POS_30,783,Assam,Dima Hasao,25.17741584777832,93.00975036621094,2022-05-16,145.2749957051128,286.93999378941953,443.0449889134616,515.4719869652763,1,landslide_event
R_POS_31,656,Assam,Dima Hasao,25.1568056,93.019722,2022-05-13,131.85499715991318,220.4099943228066,232.20999401435256,318.00199161376804,1,landslide_event
R_POS_32,722,Assam,Dima Hasao,25.17638889,93.11613889,2016-05-22,64.84499819204211,80.53999775927514,353.6499914303422,431.66998955607414,1,landslide_event
R_POS_33,813,Assam,Dima Hasao,25.316197,93.006158,2022-06-16,232.28999384865165,320.9549917476252,366.39999090414494,481.5084881959483,1,landslide_event
R_POS_34,672,Assam,Dima Hasao (N.C. Hills),25.15713889,93.01719444,2016-05-27,22.334999577142295,31.909999270923436,112.95999711938202,462.244990542531,1,landslide_event
R_POS_35,643,Assam,Dima Hasao (N.C. Hills),25.24194444,93.14319444,2016-05-22,70.7999985711649,88.06999800540507,342.3749939594418,389.0049928566441,1,landslide_event
R_POS_36,683,Assam,Dima Hasao (N.C. Hills),25.14872222,93.03191667,2016-05-17,204.4749965276569,273.9699951801449,303.48999446164817,339.14499369543046,1,landslide_event
R_POS_37,650,Assam,Dima Hasao (N.C. Hills),25.27480556,93.14555556,2016-05-22,70.7999985711649,88.06999800540507,342.3749939594418,389.0049928566441,1,landslide_event
R_POS_38,709,Assam,Dima Hasao (N.C. Hills),25.20738889,93.12277778,2014-08-20,4.614999920129776,11.239999689161776,120.02499725762756,153.02999630384147,1,landslide_event
R_POS_39,723,Assam,Dima Hasao (N.C. Hills),25.177499771118164,93.02622222,2016-05-22,64.00999837182462,81.66999783553183,351.41499320883304,433.6099912105128,1,landslide_event
R_POS_40,8,Assam,Hailakandi,24.478972,92.682861,2016-05-17,141.76499716378748,178.00999633781612,253.30499388836324,322.91999209858477,1,landslide_event
R_POS_41,15,Assam,Hailakandi,24.51594352722168,92.540889,2016-05-18,229.57499586138871,241.00499569717795,339.4749941090122,400.0749927936122,1,landslide_event
R_POS_42,793,Assam,Kamrup,26.14988889,91.77394444,2025-05-01,48.7449994571507,72.15999869070947,120.8299974417314,159.63499628473073,1,landslide_event
R_POS_43,795,Assam,Kamrup,26.12911111,91.74911111,2012-06-25,196.43499643355608,228.25499568879604,328.94999282527715,514.2599886162207,1,landslide_event
R_POS_44,796,Assam,Kamrup,26.15333333,91.77711111,2012-06-25,196.43499643355608,228.25499568879604,328.94999282527715,514.2599886162207,1,landslide_event
R_POS_45,797,Assam,Kamrup,26.15052778,91.72766667,2012-06-27,32.85999940056354,229.2949958341196,335.87499286420643,541.9149882234633,1,landslide_event
R_POS_46,842,Assam,Kamrup,25.757752,91.252285,2014-07-17,3.084999909624458,42.65499900467694,76.39999798126519,193.9149954477325,1,landslide_event
R_POS_47,844,Assam,Kamrup,25.872268,91.213965,2014-09-23,245.33499533683064,493.2349900715053,536.0399887720123,579.5699877226725,1,landslide_event
R_POS_48,845,Assam,Kamrup,26.2272613,91.6922458,2008-12-26,1.484999980777502,1.484999980777502,1.484999980777502,1.484999980777502,1,landslide_event
R_POS_49,847,Assam,Kamrup,26.246980667114254,91.964383,2025-07-05,45.96999913454056,107.3849971704185,126.8699966100976,203.34999464824796,1,landslide_event
R_POS_50,800,Assam,Kamrup,26.158193,91.755807,2025-06-06,8.33499988168478,51.84499882161617,215.17499434761703,353.22999228164554,1,landslide_event
R_POS_51,474,Assam,Kamrup,26.11266708374023,91.853889,2018-08-24,53.50999924261123,80.70999885443598,88.92499870527536,208.9399956166744,1,landslide_event
R_POS_52,801,Assam,Kamrup,26.16618537902832,91.7146987915039,2025-06-04,43.50999893993139,89.12999774236232,285.7499934975058,381.89999142475426,1,landslide_event
R_POS_53,802,Assam,Kamrup,26.166160583496097,91.713803,2025-06-04,43.50999893993139,89.12999774236232,285.7499934975058,381.89999142475426,1,landslide_event
R_POS_54,776,Assam,Kamrup (Metro),26.191600799560547,91.8036117553711,2022-06-16,268.7649957537651,510.4549902128056,600.2849879311398,681.9924861947075,1,landslide_event
R_POS_55,762,Assam,Kamrup (Metro),26.17672222,91.76525115966795,2017-06-13,137.6549969986081,171.8449961366132,176.13999612256885,246.7104946197942,1,landslide_event
R_POS_56,731,Assam,Kamrup (Metro),26.15805556,91.71258333,2019-07-16,39.47499945759773,67.11999863013625,211.8299951069057,414.6054893797263,1,landslide_event
R_POS_57,730,Assam,Kamrup (Metro),26.19236111,91.78080556,2019-07-10,114.39999708533288,181.9699952797964,238.03999425005168,432.360488332808,1,landslide_event
R_POS_58,773,Assam,Kamrup (Metro),26.19330556,91.77725219726562,2020-06-28,78.32999853231013,191.24999577738345,248.3199945082888,355.4099920708686,1,landslide_event
R_POS_59,504,Assam,Kamrup (Metro),26.177560806274418,91.7658920288086,2017-06-13,137.6549969986081,171.8449961366132,176.13999612256885,246.7104946197942,1,landslide_event
R_POS_60,490,Assam,Kamrup (Metro),26.154279708862305,91.79264068603516,2017-06-13,137.6549969986081,171.8449961366132,176.13999612256885,246.7104946197942,1,landslide_event
R_POS_61,503,Assam,Kamrup (Metro),26.176719665527344,91.76525115966795,2017-06-13,137.6549969986081,171.8449961366132,176.13999612256885,246.7104946197942,1,landslide_event
R_POS_62,488,Assam,Kamrup (Metro),26.1505375,91.72798139,2023-06-17,110.80499789491296,253.2799943499267,320.21499237045646,360.60499145742506,1,landslide_event
R_POS_63,519,Assam,Kamrup (Metro),26.19622039794922,91.76335906982422,2011-03-23,0.0,35.39999961853027,99.61499837320298,129.52499698475003,1,landslide_event
R_POS_64,777,Assam,Kamrup (Metro),26.193220138549805,91.77033233642578,2022-06-16,267.4449936002493,569.3099876036867,658.7399856140837,739.0254831593484,1,landslide_event
R_POS_65,729,Assam,Kamrup (Metro),26.19244444,91.76422222,2016-07-20,30.449999302625656,58.28999869991094,178.959996487014,347.5099938493222,1,landslide_event
R_POS_66,774,Assam,Kamrup (Metro),26.09150556,91.87898611,2020-07-12,54.1199988508597,140.8499969029799,238.419995110482,429.77049052901566,1,landslide_event
R_POS_67,506,Assam,Kamrup (Metro),26.188419342041016,91.85124969482422,2017-06-16,90.44999764859676,151.99999614059925,240.0099938446656,264.37799346260726,1,landslide_event
R_POS_68,775,Assam,Kamrup (Metro),26.21305556,91.69249725341795,2020-06-26,117.14499678928404,152.93499588221312,183.3199951685965,433.12998960446566,1,landslide_event
R_POS_69,843,Assam,Kamrup (Metro),26.23801612854004,91.945953,2025-11-02,22.484999734908342,31.134999502450228,34.54999943450093,35.29999943077564,1,landslide_event
R_POS_70,856,Assam,Kamrup (Metro),26.156633377075195,91.9385757446289,2024-08-08,90.41999783739448,113.5699972063303,173.1349958833307,224.0899945879355,1,landslide_event
R_POS_71,35,Assam,Karimganj,24.710832595825195,92.481167,2010-06-03,121.45999657083304,183.19549508858472,206.51549446489665,423.17548787686974,1,landslide_event
R_POS_72,38,Assam,Karimganj,24.78002778,92.45372222,2020-06-02,115.31099783815444,154.925996998325,300.625993385911,362.4659917019307,1,landslide_event
R_POS_73,39,Assam,Karimganj,24.78380556,92.45563889,2020-06-02,115.31099783815444,154.925996998325,300.625993385911,362.4659917019307,1,landslide_event
R_POS_74,590,Assam,Udalguri,26.89073944091797,92.12068176269533,2021-04-28,7.574999857693911,7.574999857693911,7.904999848455191,27.49999929778278,1,landslide_event
R_POS_75,589,Assam,Udalguri,26.88969039916992,92.1226577758789,2021-04-28,7.574999857693911,7.574999857693911,7.904999848455191,27.49999929778278,1,landslide_event
R_POS_76,852,Assam,West Khasi Hills,25.740148,91.224044,2014-07-18,3.339999858289957,20.124999444931746,61.39999837521464,191.2949956478551,1,landslide_event
R_POS_77,794,Assam,Kamrup,26.10891667,91.74175262451172,2012-06-22,55.29499857965857,109.29499693308026,186.65499512199312,353.29499141778797,1,landslide_event
R_POS_78,798,Assam,Kamrup,26.16405556,91.72827778,2012-06-26,99.06499808002263,226.67499582562596,335.9699927587062,525.3649884052575,1,landslide_event
R_POS_79,808,Assam,Dima Hasao,25.366254806518555,92.823037,2022-05-14,111.54499804601072,234.70499466359615,273.98499355092645,346.52399219945073,1,landslide_event
R_POS_80,805,Assam,Dima Hasao,25.117665,92.847709,2022-05-14,124.06999673787504,257.80999351199716,289.9999931221828,373.4689907440916,1,landslide_event
R_POS_81,632,Assam,Dima Hasao,25.165790557861328,93.00948333740234,2022-05-14,141.66499808430672,268.9299939740449,299.09499315544963,384.8469907557592,1,landslide_event
R_POS_82,633,Assam,Dima Hasao,25.15859031677246,93.0129165649414,2022-05-14,141.66499808430672,268.9299939740449,299.09499315544963,384.8469907557592,1,landslide_event
R_POS_83,624,Assam,Dima Hasao,25.16023063659668,93.0108413696289,2022-05-14,141.66499808430672,268.9299939740449,299.09499315544963,384.8469907557592,1,landslide_event
R_POS_84,787,Assam,Dima Hasao,25.17622947692871,93.01325988769533,2022-05-14,141.66499808430672,268.9299939740449,299.09499315544963,384.8469907557592,1,landslide_event
R_POS_85,779,Assam,Dima Hasao,25.17136001586914,93.01101684570312,2022-05-14,141.66499808430672,268.9299939740449,299.09499315544963,384.8469907557592,1,landslide_event
R_POS_86,647,Assam,Dima Hasao,25.168039321899418,93.02503204345705,2022-05-14,141.66499808430672,268.9299939740449,299.09499315544963,384.8469907557592,1,landslide_event
R_POS_87,640,Assam,Dima Hasao,25.15555953979492,93.021583,2022-05-14,141.66499808430672,268.9299939740449,299.09499315544963,384.8469907557592,1,landslide_event
R_POS_88,666,Assam,Dima Hasao,25.162667,93.009806,2022-05-14,141.66499808430672,268.9299939740449,299.09499315544963,384.8469907557592,1,landslide_event
R_POS_89,649,Assam,Dima Hasao,25.16808319091797,93.024922,2022-05-14,141.66499808430672,268.9299939740449,299.09499315544963,384.8469907557592,1,landslide_event
R_POS_90,664,Assam,Dima Hasao,25.164270401000977,92.99787902832033,2022-05-15,161.11499699950218,259.7349941022694,368.12999120447785,412.9314901093021,1,landslide_event
R_POS_91,623,Assam,Dima Hasao,25.167360305786133,93.00952911376952,2022-05-15,140.73999714292586,272.59499430283904,372.9499911572784,446.5769892213866,1,landslide_event
R_POS_92,785,Assam,Dima Hasao,25.189189910888672,93.02117919921876,2022-05-15,140.73999714292586,272.59499430283904,372.9499911572784,446.5769892213866,1,landslide_event
R_POS_93,655,Assam,Dima Hasao,25.174829483032227,93.019861,2022-05-15,140.73999714292586,272.59499430283904,372.9499911572784,446.5769892213866,1,landslide_event
R_POS_94,667,Assam,Dima Hasao,25.165529251098633,93.02172088623048,2022-05-15,140.73999714292586,272.59499430283904,372.9499911572784,446.5769892213866,1,landslide_event
R_POS_95,642,Assam,Dima Hasao,25.158138275146484,93.024778,2022-05-15,140.73999714292586,272.59499430283904,372.9499911572784,446.5769892213866,1,landslide_event
R_POS_96,778,Assam,Kamrup (Metro),26.187889099121097,91.79492950439452,2022-06-17,205.1299953199923,485.3049881486222,679.0849848194048,796.1999814230949,1,landslide_event
R_POS_97,804,Assam,Kamrup,26.170270919799805,91.697998046875,2025-05-31,105.23999822326005,188.37999722082168,225.72999652754515,340.8499937634915,1,landslide_event
R_POS_98,799,Assam,Kamrup,26.19113889,91.82961111,2025-05-31,123.8149962676689,200.61999507434663,228.2849943106994,354.90999210625887,1,landslide_event
R_POS_99,846,Assam,Kamrup (Metro),26.184324264526367,91.855395,2025-05-31,123.8149962676689,200.61999507434663,228.2849943106994,354.90999210625887,1,landslide_event
R_POS_100,850,Assam,Dima Hasao,25.64851188659668,93.121528,2025-06-05,8.05999980121851,55.18499880377203,267.6149937743321,327.99499250296503,1,landslide_event
R_POS_101,849,Assam,Dima Hasao,25.698139190673828,93.129423,2025-06-05,8.05999980121851,55.18499880377203,267.6149937743321,327.99499250296503,1,landslide_event
R_POS_102,803,Assam,Kamrup,26.1629695892334,91.70590209960938,2025-06-05,42.96499893069267,69.98999848216772,264.9149933885783,356.04499221686274,1,landslide_event
R_POS_103,848,Assam,Kamrup (Metro),26.11956024169922,92.052125,2025-06-05,33.084999434649944,47.17499919980765,242.15999489743265,310.3199930097908,1,landslide_event
R_POS_104,19559,Manipur,Bishnupur,24.524125,93.816333,2024-08-01,71.8649990670383,104.62499845959246,133.31999775674194,227.30999529454857,1,landslide_event
R_POS_105,19560,Manipur,Bishnupur,24.51705551147461,93.817056,2024-08-02,61.33999917656183,98.93499868456274,136.5299977203831,224.97499534953383,1,landslide_event
R_POS_106,18354,Manipur,Chandel,24.406389236450195,94.06582641601562,2007-09-07,65.88499830570072,126.30999705102296,149.85349641181529,224.313494509086,1,landslide_event
R_POS_107,19217,Manipur,Kangpokpi,25.146528244018555,93.941722,2017-06-04,38.42999890446663,62.75699837971479,172.43199578206986,205.78199485410005,1,landslide_event
R_POS_108,18904,Manipur,Noney,24.925199508666992,94.33709716796876,2018-06-06,7.964999794960022,26.429999254643917,56.866998471319675,130.86199646256864,1,landslide_event
R_POS_109,19578,Manipur,Ri-Bhoi,25.67469444,91.88652778,2011-06-26,19.824999567121267,87.8249977575615,100.50499747786672,210.31499495357275,1,landslide_event
R_POS_110,19515,Manipur,Senapati,25.472169876098633,94.15432739257812,2007-09-09,20.364999634213746,64.77999846357852,130.5549967782572,223.1219944898039,1,landslide_event
R_POS_111,19575,Manipur,TAMENGLONG,24.98500061035156,93.52113889,2011-05-31,75.10999798309058,96.87999717518689,104.93499688711016,287.1299943337217,1,landslide_event
R_POS_112,19576,Manipur,TAMENGLONG,24.79083333,93.72333333,2011-07-06,20.02999947965145,73.52999797742814,124.25999651290476,275.8799936603755,1,landslide_event
R_POS_113,18716,Manipur,Tamenglong,24.81722068786621,93.51721954345705,2007-06-16,63.824999135918915,64.30499912146479,148.34499713219702,172.03999634925276,1,landslide_event
R_POS_114,19582,Manipur,Tamenglong,24.86469444,93.62116667,2010-06-08,113.344997827895,199.66999600920823,319.7449938496575,414.90999118052423,1,landslide_event
R_POS_115,19583,Manipur,Tamenglong,24.86297222,93.62397222,2010-06-08,113.344997827895,199.66999600920823,319.7449938496575,414.90999118052423,1,landslide_event
R_POS_116,19584,Manipur,Tamenglong,24.73133333,93.92738889,2010-03-28,39.25499944668263,39.25499944668263,39.98999941535294,42.16999939456582,1,landslide_event
R_POS_117,18803,Manipur,Tamenglong,24.848329544067383,93.45916748046876,2008-06-19,9.904999593272803,18.67499931715429,43.75499919336289,124.15999705716968,1,landslide_event
R_POS_118,18759,Manipur,Tamenglong,24.832780838012695,93.4633331298828,2008-07-01,10.332499743439255,58.20749819278717,169.61249591503292,212.06749459169805,1,landslide_event
R_POS_119,18718,Manipur,Tamenglong,24.817779541015625,93.51583099365234,2007-09-10,15.96499959938228,60.90499857254326,133.10999675281346,232.27049433253703,1,landslide_event
R_POS_120,18997,Manipur,Tamenglong,24.98611068725586,93.50582885742188,2007-08-24,6.754999786615372,26.874999432824552,32.15499936789274,91.3049980616197,1,landslide_event
R_POS_121,18988,Manipur,Tamenglong,24.983806,93.497528,2018-06-22,21.359999541193247,21.359999541193247,38.4399991966784,361.10499100666493,1,landslide_event
R_POS_122,19558,Manipur,Tamenglong,24.979000091552734,93.49600219726562,2024-07-29,94.08999813348056,97.2649980261922,114.98999774083497,184.1649956777692,1,landslide_event
R_POS_123,18802,Manipur,Tamenglong,24.848329544067383,93.45916748046876,2007-09-12,2.244999974966049,11.409999770112336,99.46999769750984,191.7319959336892,1,landslide_event
R_POS_124,19123,Manipur,Tamenglong,25.091777801513672,92.354694,2018-07-11,12.654999792575836,17.194999613799155,42.27999881375581,173.90699617099017,1,landslide_event
R_POS_125,18701,Manipur,Tengnoupal,24.813306,93.243417,2018-08-02,18.649999860674143,62.12999863550067,98.0899976240471,178.88999622967094,1,landslide_event
R_POS_126,18986,Manipur,Ukhrul,24.98352813720703,94.158333,2018-06-12,196.25999487936497,258.34499352425337,265.69499342888594,317.0134922033176,1,landslide_event
R_POS_127,19020,Manipur,Kangpokpi,24.99797248840332,94.020444,2007-08-28,18.11999958008528,57.27499854750931,120.18999665696174,161.76999559719115,1,landslide_event
R_POS_128,19019,Manipur,Tamenglong,24.99694061279297,93.5022201538086,2007-08-28,11.669999718666077,57.19999851286411,84.07499794568866,144.64999662525952,1,landslide_event
R_POS_129,19016,Manipur,Tamenglong,24.993059158325195,93.49749755859376,2007-08-28,17.62499955482781,89.30999719724059,133.70499605312943,178.97499508410692,1,landslide_event
R_POS_130,19011,Manipur,Tamenglong,24.99082946777344,93.50582885742188,2007-08-28,11.669999718666077,57.19999851286411,84.07499794568866,144.64999662525952,1,landslide_event
R_POS_131,19012,Manipur,Tamenglong,24.99082946777344,93.50582885742188,2007-08-28,11.669999718666077,57.19999851286411,84.07499794568866,144.64999662525952,1,landslide_event
R_POS_132,19017,Manipur,Ukhrul,24.99427795410156,94.205917,2007-08-28,38.87499937321991,84.31499833147973,140.75999757181853,178.86499649845064,1,landslide_event
R_POS_133,19600,Manipur,Noney,24.846509,93.573533,2025-05-31,128.7549976296723,190.8899962771684,230.9849953148514,264.9899945342913,1,landslide_event
R_POS_134,19601,Manipur,Noney,24.863924026489254,93.617853,2025-06-05,13.579999771900477,18.089999677613378,244.40999490302056,326.43499322608113,1,landslide_event
R_POS_135,20504,Meghalaya,East Jaintia Hills,25.04805374145508,92.409245,2025-05-11,7.654999913647771,39.32499924860895,46.3149989657104,102.46999774500728,1,landslide_event
R_POS_136,19658,Meghalaya,East Jaintia Hills,25.091779708862305,92.3546905517578,2018-05-07,42.71999939158559,60.07499882765114,111.49499803874642,148.26499714143574,1,landslide_event
R_POS_137,20511,Meghalaya,East Khasi Hills,25.57711111,91.88141667,2010-08-27,37.87999927438795,76.45499833859503,225.12999462056905,330.7199921393767,1,landslide_event
R_POS_138,20512,Meghalaya,East Khasi Hills,25.56183333,91.86855556,2010-06-28,182.1649963399395,308.4599937936291,377.5599928153679,556.3699886035174,1,landslide_event
R_POS_139,20513,Meghalaya,East Khasi Hills,25.57188889,91.90127778,2010-06-28,145.63999747671187,250.4699945840985,317.1799929784611,509.7649890948087,1,landslide_event
R_POS_140,20514,Meghalaya,East Khasi Hills,25.56852778,91.89219444,2010-06-28,182.1649963399395,308.4599937936291,377.5599928153679,556.3699886035174,1,landslide_event
R_POS_141,20488,Meghalaya,East Khasi Hills,25.5667327,91.9146185,2024-10-04,79.46999800950289,114.81499752122907,129.74999724701047,233.7749950280413,1,landslide_event
R_POS_142,20613,Meghalaya,East Khasi Hills,25.65341111,91.89819444,2024-07-01,375.75999166816473,424.61499064415693,499.47498894296587,831.5249811578542,1,landslide_event
R_POS_143,20612,Meghalaya,East Khasi Hills,25.65308889,91.89803889,2024-07-01,375.75999166816473,424.61499064415693,499.47498894296587,831.5249811578542,1,landslide_event
R_POS_144,20391,Meghalaya,East Khasi Hills,25.695552,91.903777,2007-09-15,19.704999465495348,25.54499929957092,228.5649958383292,590.9659860534593,1,landslide_event
R_POS_145,20581,Meghalaya,East Khasi Hills,25.44835090637207,91.59150278,2022-06-15,233.64999495074153,555.8599876984954,767.8849814385176,1090.7794728400186,1,landslide_event
R_POS_146,20582,Meghalaya,East Khasi Hills,25.44743611,91.59103889,2022-06-15,233.64999495074153,555.8599876984954,767.8849814385176,1090.7794728400186,1,landslide_event
R_POS_147,20583,Meghalaya,East Khasi Hills,25.44716111,91.59067778,2022-06-15,233.64999495074153,555.8599876984954,767.8849814385176,1090.7794728400186,1,landslide_event
R_POS_148,19885,Meghalaya,East Khasi Hills,25.28236861,91.73874417,2024-05-30,240.48999490961432,420.4699906744063,510.1349888527766,592.6149865267798,1,landslide_event
R_POS_149,20587,Meghalaya,East Khasi Hills,25.35861111,91.97208333,2022-04-04,85.95499752555043,102.2109971717,107.56099704653025,190.17099472135305,1,landslide_event
R_POS_150,20588,Meghalaya,East Khasi Hills,25.35908333,91.97433333,2022-04-04,85.95499752555043,102.2109971717,107.56099704653025,190.17099472135305,1,landslide_event
R_POS_151,20547,Meghalaya,East Khasi Hills,25.23211111,91.37252778,2019-06-27,266.379995460622,359.3249927563593,368.60999248269945,529.569990648888,1,landslide_event
R_POS_152,20548,Meghalaya,East Khasi Hills,25.22194444,91.38422222,2019-06-27,266.379995460622,359.3249927563593,368.60999248269945,529.569990648888,1,landslide_event
R_POS_153,20551,Meghalaya,East Khasi Hills,25.18688889,91.39855556,2019-06-27,209.3049954827875,348.09999286197126,360.91499260719866,452.8699904708192,1,landslide_event
R_POS_154,19902,Meghalaya,East Khasi Hills,25.300389,91.726722,2009-06-29,97.73999807611108,103.61999804992227,125.62499745376408,217.40999533887953,1,landslide_event
R_POS_155,20204,Meghalaya,East Khasi Hills,25.566669464111328,91.90193939208984,2007-09-08,305.89999283850193,407.99998986162245,463.3999885376543,574.0449861856177,1,landslide_event
R_POS_156,20231,Meghalaya,East Khasi Hills,25.57822036743164,91.86544799804688,2014-09-23,336.6199913918972,478.6649886947125,563.3099866993725,599.8949859021232,1,landslide_event
R_POS_157,19895,Meghalaya,East Khasi Hills,25.29599952697754,91.93199920654295,2022-04-04,157.0449956394732,178.83049516007304,190.54049461707473,286.78049252554774,1,landslide_event
R_POS_158,20550,Meghalaya,East Khasi Hills,25.18766667,91.39816667,2019-06-27,209.3049954827875,348.09999286197126,360.91499260719866,452.8699904708192,1,landslide_event
R_POS_159,20656,Meghalaya,East Khasi Hills,25.566518,91.914509,2025-08-19,19.23999955598265,116.07999813649803,330.12499452009797,405.3699931856245,1,landslide_event
R_POS_160,20542,Meghalaya,East Khasi Hills,25.56663056,91.91370556,2019-07-10,292.83999130129814,373.28498976677656,426.56998831871897,853.1304791755974,1,landslide_event
R_POS_161,20293,Meghalaya,East Khasi Hills,25.625099182128903,91.91179656982422,2024-05-27,221.98999664746225,227.13999651838097,276.55499538686126,345.35999382659793,1,landslide_event
R_POS_162,20638,Meghalaya,Eastern-West Khasi Hill,25.69683611,91.64485556,2024-08-06,46.814998680725694,86.73499719705433,219.54499414842576,279.14499305188656,1,landslide_event
R_POS_163,20647,Meghalaya,Eastern-West Khasi Hill,25.6900691986084,91.6708526611328,2025-06-11,18.15499946475029,24.914999280124903,64.61999867483974,398.28999223560095,1,landslide_event
R_POS_164,20648,Meghalaya,Eastern-West Khasi Hill,25.733262,91.675754,2025-06-11,59.999999328516424,67.019999130629,89.66499841865152,384.06499093119055,1,landslide_event
R_POS_165,20649,Meghalaya,Eastern-West Khasi Hill,25.762051,91.658959,2024-05-29,56.269998613744974,175.84999514184892,276.78999284282327,536.9249861203134,1,landslide_event
R_POS_166,20651,Meghalaya,Eastern-West Khasi Hill,25.791616439819336,91.658242,2024-05-29,56.269998613744974,175.84999514184892,276.78999284282327,536.9249861203134,1,landslide_event
